date,areaName,deaths,deathsRollingRate,deathsReported
2020-01-03,Northern Ireland,,0,0
2020-01-04,Northern Ireland,,0,0
2020-01-05,Northern Ireland,,0,0
2020-01-06,Northern Ireland,,0,0
2020-01-07,Northern Ireland,,0,0
2020-01-08,Northern Ireland,,0,0
2020-01-09,Northern Ireland,,0,0
2020-01-10,Northern Ireland,,0,0
2020-01-11,Northern Ireland,,0,0
2020-01-12,Northern Ireland,,0,0
2020-01-13,Northern Ireland,,0,0
2020-01-14,Northern Ireland,,0,0
2020-01-15,Northern Ireland,,0,0
2020-01-16,Northern Ireland,,0,0
2020-01-17,Northern Ireland,,0,0
2020-01-18,Northern Ireland,,0,0
2020-01-19,Northern Ireland,,0,0
2020-01-20,Northern Ireland,,0,0
2020-01-21,Northern Ireland,,0,0
2020-01-22,Northern Ireland,,0,0
2020-01-23,Northern Ireland,,0,0
2020-01-24,Northern Ireland,,0,0
2020-01-25,Northern Ireland,,0,0
2020-01-26,Northern Ireland,,0,0
2020-01-27,Northern Ireland,,0,0
2020-01-28,Northern Ireland,,0,0
2020-01-29,Northern Ireland,,0,0
2020-01-30,Northern Ireland,,0,0
2020-01-31,Northern Ireland,,0,0
2020-02-01,Northern Ireland,,0,0
2020-02-02,Northern Ireland,,0,0
2020-02-03,Northern Ireland,,0,0
2020-02-04,Northern Ireland,,0,0
2020-02-05,Northern Ireland,,0,0
2020-02-06,Northern Ireland,,0,0
2020-02-07,Northern Ireland,,0,0
2020-02-08,Northern Ireland,,0,0
2020-02-09,Northern Ireland,,0,0
2020-02-10,Northern Ireland,,0,0
2020-02-11,Northern Ireland,,0,0
2020-02-12,Northern Ireland,,0,0
2020-02-13,Northern Ireland,,0,0
2020-02-14,Northern Ireland,,0,0
2020-02-15,Northern Ireland,,0,0
2020-02-16,Northern Ireland,,0,0
2020-02-17,Northern Ireland,,0,0
2020-02-18,Northern Ireland,,0,0
2020-02-19,Northern Ireland,,0,0
2020-02-20,Northern Ireland,,0,0
2020-02-21,Northern Ireland,,0,0
2020-02-22,Northern Ireland,,0,0
2020-02-23,Northern Ireland,,0,0
2020-02-24,Northern Ireland,,0,0
2020-02-25,Northern Ireland,,0,0
2020-02-26,Northern Ireland,,0,0
2020-02-27,Northern Ireland,,0,0
2020-02-28,Northern Ireland,,0,0
2020-02-29,Northern Ireland,,0,0
2020-03-01,Northern Ireland,,0,0
2020-03-02,Northern Ireland,,0,0
2020-03-03,Northern Ireland,,0,0
2020-03-04,Northern Ireland,,0,0
2020-03-05,Northern Ireland,,0,0
2020-03-06,Northern Ireland,,0,0
2020-03-07,Northern Ireland,,0,0
2020-03-08,Northern Ireland,,0,0
2020-03-09,Northern Ireland,,0,0
2020-03-10,Northern Ireland,,0,0
2020-03-11,Northern Ireland,,0,0
2020-03-12,Northern Ireland,,0,0
2020-03-13,Northern Ireland,,0,0
2020-03-14,Northern Ireland,,0,0
2020-03-15,Northern Ireland,,0,0
2020-03-16,Northern Ireland,,0,0
2020-03-17,Northern Ireland,,0,0
2020-03-18,Northern Ireland,1,0,0
2020-03-19,Northern Ireland,1,0,0
2020-03-20,Northern Ireland,0,0,0
2020-03-21,Northern Ireland,1,0,1
2020-03-22,Northern Ireland,1,0,0
2020-03-23,Northern Ireland,5,0,1
2020-03-24,Northern Ireland,2,0.60000000000000008882,2
2020-03-25,Northern Ireland,4,0.70000000000000006661,2
2020-03-26,Northern Ireland,2,0.80000000000000004441,3
2020-03-27,Northern Ireland,3,1,3
2020-03-28,Northern Ireland,8,1.3000000000000000444,2
2020-03-29,Northern Ireland,4,1.5,6
2020-03-30,Northern Ireland,4,1.3999999999999999112,1
2020-03-31,Northern Ireland,5,1.6000000000000000888,6
2020-04-01,Northern Ireland,4,1.6000000000000000888,2
2020-04-02,Northern Ireland,10,2,6
2020-04-03,Northern Ireland,10,2.3999999999999999112,12
2020-04-04,Northern Ireland,9,2.3999999999999999112,8
2020-04-05,Northern Ireland,11,2.7999999999999998224,7
2020-04-06,Northern Ireland,6,2.8999999999999999112,7
2020-04-07,Northern Ireland,8,3.1000000000000000888,3
2020-04-08,Northern Ireland,4,3.1000000000000000888,5
